train_team,1,1+3,1+3+4,1+3+4+5,1+3+4+5+6,1+3+4+5+6+7,1+3+4+5+7,1+3+4+6,1+3+4+6+7,1+3+4+7,1+3+5,1+3+5+6,1+3+5+6+7,1+3+5+7,1+3+6,1+3+6+7,1+3+7,1+4,1+4+5,1+4+5+6,1+4+5+6+7,1+4+5+7,1+4+6,1+4+6+7,1+4+7,1+5,1+5+6,1+5+6+7,1+5+7,1+6,1+6+7,1+7,3,3+4,3+4+5,3+4+5+6,3+4+5+6+7,3+4+5+7,3+4+6,3+4+6+7,3+4+7,3+5,3+5+6,3+5+6+7,3+5+7,3+6,3+6+7,3+7,4,4+5,4+5+6,4+5+6+7,4+5+7,4+6,4+6+7,4+7,5,5+6,5+6+7,5+7,6,6+7,7
3+6,0.0,0.41449999809265137,0.2763333320617676,0.20724999904632563,0.3403600037097931,0.2836333334445953,0.16580000221729274,0.42544999718666077,0.3403600037097931,0.20724999904632563,0.2763333320617676,0.42544999718666077,0.3403600037097931,0.20724999904632563,0.5672666668891907,0.42544999718666077,0.2763333320617676,0.0,0.0,0.21820000112056728,0.17456000149250026,0.0,0.29093333482742306,0.21820000112056728,0.0,0.0,0.29093333482742306,0.21820000112056728,0.0,0.4364000022411346,0.29093333482742306,0.0,0.8289999961853027,0.41449999809265137,0.2763333320617676,0.42544999718666077,0.3403600037097931,0.20724999904632563,0.5672666668891907,0.42544999718666077,0.2763333320617676,0.41449999809265137,0.5672666668891907,0.42544999718666077,0.2763333320617676,0.8508999943733215,0.5672666668891907,0.41449999809265137,0.0,0.0,0.29093333482742306,0.21820000112056728,0.0,0.4364000022411346,0.29093333482742306,0.0,0.0,0.4364000022411346,0.29093333482742306,0.0,0.8728000044822692,0.4364000022411346,0.0
3+6+7,0.0,0.3687000036239624,0.24579999744892117,0.18435000181198116,0.3123999953269958,0.3983666658401489,0.3131200015544891,0.39050000309944155,0.4780400037765503,0.39140000343322756,0.24579999744892117,0.39050000309944155,0.4780400037765503,0.39140000343322756,0.5206666588783264,0.5975500106811523,0.5218666553497314,0.0,0.0,0.20615000128746028,0.33055999279022213,0.20704999864101406,0.2748666644096375,0.41319999694824217,0.2760666608810425,0.0,0.2748666644096375,0.41319999694824217,0.2760666608810425,0.41230000257492067,0.5509333372116089,0.4140999972820282,0.7374000072479248,0.3687000036239624,0.24579999744892117,0.39050000309944155,0.4780400037765503,0.39140000343322756,0.5206666588783264,0.5975500106811523,0.5218666553497314,0.3687000036239624,0.5206666588783264,0.5975500106811523,0.5218666553497314,0.7810000061988831,0.7967333316802978,0.7828000068664551,0.0,0.0,0.2748666644096375,0.41319999694824217,0.2760666608810425,0.41230000257492067,0.5509333372116089,0.4140999972820282,0.0,0.41230000257492067,0.5509333372116089,0.4140999972820282,0.8246000051498413,0.8263999938964843,0.8281999945640564
3+7,0.0,0.4305999994277954,0.28706666827201843,0.21529999971389766,0.1722399979829788,0.2868666648864746,0.34423999786376946,0.21529999971389766,0.34423999786376946,0.43030000329017637,0.28706666827201843,0.21529999971389766,0.34423999786376946,0.43030000329017637,0.28706666827201843,0.43030000329017637,0.5737333297729492,0.0,0.0,0.0,0.17200000584125513,0.21500000357627863,0.0,0.21500000357627863,0.28666667342185975,0.0,0.0,0.21500000357627863,0.28666667342185975,0.0,0.28666667342185975,0.4300000071525574,0.8611999988555908,0.4305999994277954,0.28706666827201843,0.21529999971389766,0.34423999786376946,0.43030000329017637,0.28706666827201843,0.43030000329017637,0.5737333297729492,0.4305999994277954,0.28706666827201843,0.43030000329017637,0.5737333297729492,0.4305999994277954,0.5737333297729492,0.8606000065803527,0.0,0.0,0.0,0.21500000357627863,0.28666667342185975,0.0,0.28666667342185975,0.4300000071525574,0.0,0.0,0.28666667342185975,0.4300000071525574,0.0,0.4300000071525574,0.8600000143051147
4,0.0,0.0,0.3333333432674408,0.25,0.20000000298023218,0.1666666716337204,0.20000000298023218,0.25,0.20000000298023218,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333432674408,0.25,0.20000000298023218,0.25,0.3333333432674408,0.25,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333432674408,0.25,0.20000000298023218,0.25,0.3333333432674408,0.25,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333432674408,0.25,0.3333333432674408,0.5,0.3333333432674408,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4+5,0.0,0.0,0.2864666700363159,0.42439999580383303,0.3395199954509735,0.2829333364963531,0.3395199954509735,0.21484999954700465,0.17187999784946437,0.21484999954700465,0.2793999969959259,0.20955000221729275,0.1676400005817413,0.20955000221729275,0.0,0.0,0.0,0.4296999990940094,0.5658666729927063,0.42439999580383303,0.3395199954509735,0.42439999580383303,0.2864666700363159,0.21484999954700465,0.2864666700363159,0.41910000443458556,0.2793999969959259,0.20955000221729275,0.2793999969959259,0.0,0.0,0.0,0.0,0.4296999990940094,0.5658666729927063,0.42439999580383303,0.3395199954509735,0.42439999580383303,0.2864666700363159,0.21484999954700465,0.2864666700363159,0.41910000443458556,0.2793999969959259,0.20955000221729275,0.2793999969959259,0.0,0.0,0.0,0.8593999981880188,0.8487999916076661,0.5658666729927063,0.42439999580383303,0.5658666729927063,0.4296999990940094,0.2864666700363159,0.4296999990940094,0.8382000088691711,0.41910000443458556,0.2793999969959259,0.41910000443458556,0.0,0.0,0.0
4+5+6,0.0,0.0,0.24986666738986968,0.39049999713897704,0.4783600032329559,0.39863333106040955,0.31239999532699586,0.3948499977588653,0.3158800005912781,0.1874000012874603,0.27079998850822445,0.4105500102043152,0.3284399926662445,0.20310000479221343,0.2765999972820282,0.20744999945163722,0.0,0.37480000257492063,0.5206666588783264,0.597949993610382,0.4783600032329559,0.39049999713897704,0.5264666676521301,0.3948499977588653,0.24986666738986968,0.40620000958442687,0.5473999857902527,0.4105500102043152,0.27079998850822445,0.41489999890327456,0.2765999972820282,0.0,0.0,0.37480000257492063,0.5206666588783264,0.597949993610382,0.4783600032329559,0.39049999713897704,0.5264666676521301,0.3948499977588653,0.24986666738986968,0.40620000958442687,0.5473999857902527,0.4105500102043152,0.27079998850822445,0.41489999890327456,0.2765999972820282,0.0,0.7496000051498413,0.7809999942779541,0.7972666621208191,0.597949993610382,0.5206666588783264,0.7896999955177307,0.5264666676521301,0.37480000257492063,0.8124000191688537,0.8211000204086304,0.5473999857902527,0.40620000958442687,0.8297999978065491,0.41489999890327456,0.0
4+5+6+7,0.0,0.0,0.2235333353281021,0.3381499946117401,0.4290000021457672,0.4840999960899353,0.4224399983882904,0.36575000286102294,0.4445200085639954,0.35755000114440916,0.22733333110809323,0.36860000491142275,0.4467999994754791,0.36039999723434446,0.2641333371400833,0.38799999952316283,0.25320000350475313,0.33529999256134035,0.4508666694164276,0.5362500190734864,0.5809200048446655,0.5280499935150147,0.48766666650772095,0.555649995803833,0.4767333328723907,0.3410000026226044,0.4914666712284088,0.5584999918937683,0.48053333163261414,0.39619999527931216,0.5173333406448364,0.3798000037670135,0.0,0.33529999256134035,0.4508666694164276,0.5362500190734864,0.5809200048446655,0.5280499935150147,0.48766666650772095,0.555649995803833,0.4767333328723907,0.3410000026226044,0.4914666712284088,0.5584999918937683,0.48053333163261414,0.39619999527931216,0.5173333406448364,0.3798000037670135,0.6705999851226807,0.6762999892234802,0.7149999976158142,0.7261500000953675,0.7040666699409485,0.7315000057220459,0.7408666729927063,0.7151000022888183,0.6820000052452088,0.7372000098228455,0.7446666717529297,0.7207999944686889,0.7923999905586243,0.7759999990463257,0.7596000075340271
4+5+7,0.0,0.0,0.24560000002384186,0.37204999923706056,0.29764000773429866,0.3736333310604095,0.44835999608039856,0.18419999778270718,0.29808000326156614,0.3726000010967255,0.2504666686058044,0.18784999847412104,0.30100000500679014,0.3762499988079071,0.0,0.18840000033378596,0.2512000024318695,0.36839999556541436,0.49606666564941404,0.37204999923706056,0.44835999608039856,0.5604499936103821,0.24560000002384186,0.3726000010967255,0.49679999947547915,0.3756999969482422,0.2504666686058044,0.3762499988079071,0.501666659116745,0.0,0.2512000024318695,0.376800000667572,0.0,0.36839999556541436,0.49606666564941404,0.37204999923706056,0.44835999608039856,0.5604499936103821,0.24560000002384186,0.3726000010967255,0.49679999947547915,0.3756999969482422,0.2504666686058044,0.3762499988079071,0.501666659116745,0.0,0.2512000024318695,0.376800000667572,0.7367999911308288,0.7440999984741211,0.49606666564941404,0.5604499936103821,0.747266662120819,0.36839999556541436,0.49679999947547915,0.745200002193451,0.7513999938964844,0.3756999969482422,0.501666659116745,0.7524999976158142,0.0,0.376800000667572,0.753600001335144
4+6,0.0,0.0,0.28986666202545164,0.21739999651908876,0.35151999592781064,0.29293333888053896,0.17391999959945675,0.4393999993801117,0.35151999592781064,0.21739999651908876,0.0,0.22199999690055844,0.1776000022888183,0.0,0.2959999978542328,0.22199999690055844,0.0,0.4347999930381775,0.28986666202545164,0.4393999993801117,0.35151999592781064,0.21739999651908876,0.5858666777610779,0.4393999993801117,0.28986666202545164,0.0,0.2959999978542328,0.22199999690055844,0.0,0.44399999380111693,0.2959999978542328,0.0,0.0,0.4347999930381775,0.28986666202545164,0.4393999993801117,0.35151999592781064,0.21739999651908876,0.5858666777610779,0.4393999993801117,0.28986666202545164,0.0,0.2959999978542328,0.22199999690055844,0.0,0.44399999380111693,0.2959999978542328,0.0,0.869599986076355,0.4347999930381775,0.5858666777610779,0.4393999993801117,0.28986666202545164,0.8787999987602234,0.5858666777610779,0.4347999930381775,0.0,0.44399999380111693,0.2959999978542328,0.0,0.8879999876022339,0.44399999380111693,0.0
4+6+7,0.0,0.0,0.24526666402816769,0.183950001001358,0.31876000165939333,0.40366666913032534,0.31280000209808345,0.39844999909400936,0.4843999981880188,0.39100000262260437,0.0,0.21449999809265133,0.3372400045394897,0.2070499986410141,0.28600000143051146,0.4215500056743622,0.2760666608810425,0.367900002002716,0.24526666402816769,0.39844999909400936,0.4843999981880188,0.39100000262260437,0.5312666535377503,0.6054999947547912,0.5213333368301392,0.0,0.28600000143051146,0.4215500056743622,0.2760666608810425,0.4289999961853027,0.5620666742324829,0.4140999972820282,0.0,0.367900002002716,0.24526666402816769,0.39844999909400936,0.4843999981880188,0.39100000262260437,0.5312666535377503,0.6054999947547912,0.5213333368301392,0.0,0.28600000143051146,0.4215500056743622,0.2760666608810425,0.4289999961853027,0.5620666742324829,0.4140999972820282,0.7358000040054321,0.367900002002716,0.5312666535377503,0.6054999947547912,0.5213333368301392,0.7968999981880188,0.8073333382606507,0.7820000052452087,0.0,0.4289999961853027,0.5620666742324829,0.4140999972820282,0.8579999923706054,0.8431000113487244,0.8281999945640564
4+7,0.0,0.0,0.2778666615486145,0.20840000212192536,0.1667199999094009,0.279666668176651,0.33560000658035277,0.20840000212192536,0.33560000658035277,0.41949999928474424,0.0,0.0,0.16887999773025508,0.21109999716281885,0.0,0.21109999716281885,0.28146666288375854,0.4168000042438507,0.2778666615486145,0.20840000212192536,0.33560000658035277,0.41949999928474424,0.2778666615486145,0.41949999928474424,0.559333336353302,0.0,0.0,0.21109999716281885,0.28146666288375854,0.0,0.28146666288375854,0.4221999943256378,0.0,0.4168000042438507,0.2778666615486145,0.20840000212192536,0.33560000658035277,0.41949999928474424,0.2778666615486145,0.41949999928474424,0.559333336353302,0.0,0.0,0.21109999716281885,0.28146666288375854,0.0,0.28146666288375854,0.4221999943256378,0.8336000084877014,0.4168000042438507,0.2778666615486145,0.41949999928474424,0.559333336353302,0.4168000042438507,0.559333336353302,0.8389999985694885,0.0,0.0,0.28146666288375854,0.4221999943256378,0.0,0.4221999943256378,0.8443999886512756
5,0.0,0.0,0.0,0.25,0.20000000298023218,0.1666666716337204,0.20000000298023218,0.0,0.0,0.0,0.3333333432674408,0.25,0.20000000298023218,0.25,0.0,0.0,0.0,0.0,0.3333333432674408,0.25,0.20000000298023218,0.25,0.0,0.0,0.0,0.5,0.3333333432674408,0.25,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.25,0.20000000298023218,0.25,0.0,0.0,0.0,0.5,0.3333333432674408,0.25,0.3333333432674408,0.0,0.0,0.0,0.0,0.5,0.3333333432674408,0.25,0.3333333432674408,0.0,0.0,0.0,1.0,0.5,0.3333333432674408,0.5,0.0,0.0,0.0
5+6,0.0,0.0,0.0,0.22550000250339503,0.3619599938392639,0.30163333415985105,0.1803999990224838,0.2269499987363815,0.18156000077724452,0.0,0.3006666719913482,0.45245000123977663,0.3619599938392639,0.22550000250339503,0.30260000228881834,0.2269499987363815,0.0,0.0,0.3006666719913482,0.45245000123977663,0.3619599938392639,0.22550000250339503,0.30260000228881834,0.2269499987363815,0.0,0.45100000500679016,0.6032666683197021,0.45245000123977663,0.3006666719913482,0.45389999747276305,0.30260000228881834,0.0,0.0,0.0,0.3006666719913482,0.45245000123977663,0.3619599938392639,0.22550000250339503,0.30260000228881834,0.2269499987363815,0.0,0.45100000500679016,0.6032666683197021,0.45245000123977663,0.3006666719913482,0.45389999747276305,0.30260000228881834,0.0,0.0,0.45100000500679016,0.6032666683197021,0.45245000123977663,0.3006666719913482,0.45389999747276305,0.30260000228881834,0.0,0.9020000100135803,0.9049000024795533,0.6032666683197021,0.45100000500679016,0.9077999949455261,0.45389999747276305,0.0
5+6+7,0.0,0.0,0.0,0.19109999835491176,0.32795999646186824,0.4089999973773956,0.3157200038433075,0.21884999871253963,0.3379200041294098,0.20355000197887416,0.25480000078678133,0.4099500060081482,0.4907999992370605,0.39464999437332154,0.2918000102043151,0.42239999771118164,0.2714000046253204,0.0,0.25480000078678133,0.4099500060081482,0.4907999992370605,0.39464999437332154,0.2918000102043151,0.42239999771118164,0.2714000046253204,0.38219999670982363,0.5466000080108643,0.6134999990463257,0.5262000143527985,0.43769999742507937,0.5631999969482422,0.4071000039577484,0.0,0.0,0.25480000078678133,0.4099500060081482,0.4907999992370605,0.39464999437332154,0.2918000102043151,0.42239999771118164,0.2714000046253204,0.38219999670982363,0.5466000080108643,0.6134999990463257,0.5262000143527985,0.43769999742507937,0.5631999969482422,0.4071000039577484,0.0,0.38219999670982363,0.5466000080108643,0.6134999990463257,0.5262000143527985,0.43769999742507937,0.5631999969482422,0.4071000039577484,0.7643999934196473,0.8199000120162964,0.8179999947547912,0.7892999887466431,0.8753999948501587,0.8447999954223633,0.8142000079154968
5+7,0.0,0.0,0.0,0.21379999816417694,0.1710399985313415,0.2822666645050048,0.33871999979019163,0.0,0.16767999827861782,0.20960000157356257,0.2850666642189026,0.21379999816417694,0.33871999979019163,0.42339999675750734,0.0,0.20960000157356257,0.27946666479110716,0.0,0.2850666642189026,0.21379999816417694,0.33871999979019163,0.42339999675750734,0.0,0.20960000157356257,0.27946666479110716,0.4275999963283539,0.2850666642189026,0.42339999675750734,0.5645333290100097,0.0,0.27946666479110716,0.41920000314712524,0.0,0.0,0.2850666642189026,0.21379999816417694,0.33871999979019163,0.42339999675750734,0.0,0.20960000157356257,0.27946666479110716,0.4275999963283539,0.2850666642189026,0.42339999675750734,0.5645333290100097,0.0,0.27946666479110716,0.41920000314712524,0.0,0.4275999963283539,0.2850666642189026,0.42339999675750734,0.5645333290100097,0.0,0.27946666479110716,0.41920000314712524,0.8551999926567078,0.4275999963283539,0.5645333290100097,0.8467999935150147,0.0,0.41920000314712524,0.8384000062942505
6,0.0,0.0,0.0,0.0,0.20000000298023218,0.1666666716337204,0.0,0.25,0.20000000298023218,0.0,0.0,0.25,0.20000000298023218,0.0,0.3333333432674408,0.25,0.0,0.0,0.0,0.25,0.20000000298023218,0.0,0.3333333432674408,0.25,0.0,0.0,0.3333333432674408,0.25,0.0,0.5,0.3333333432674408,0.0,0.0,0.0,0.0,0.25,0.20000000298023218,0.0,0.3333333432674408,0.25,0.0,0.0,0.3333333432674408,0.25,0.0,0.5,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.25,0.0,0.5,0.3333333432674408,0.0,0.0,0.5,0.3333333432674408,0.0,1.0,0.5,0.0
6+7,0.0,0.0,0.0,0.0,0.18959999978542325,0.3134999990463257,0.18660000264644622,0.2369999974966049,0.3762000024318695,0.23324999809265132,0.0,0.2369999974966049,0.3762000024318695,0.23324999809265132,0.3160000026226043,0.470250004529953,0.3110000014305115,0.0,0.0,0.2369999974966049,0.3762000024318695,0.23324999809265132,0.3160000026226043,0.470250004529953,0.3110000014305115,0.0,0.3160000026226043,0.470250004529953,0.3110000014305115,0.47399999499320983,0.6269999980926514,0.46649999618530275,0.0,0.0,0.0,0.2369999974966049,0.3762000024318695,0.23324999809265132,0.3160000026226043,0.470250004529953,0.3110000014305115,0.0,0.3160000026226043,0.470250004529953,0.3110000014305115,0.47399999499320983,0.6269999980926514,0.46649999618530275,0.0,0.0,0.3160000026226043,0.470250004529953,0.3110000014305115,0.47399999499320983,0.6269999980926514,0.46649999618530275,0.0,0.47399999499320983,0.6269999980926514,0.46649999618530275,0.9479999899864197,0.940500009059906,0.9329999923706055
7,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.20000000298023218,0.0,0.20000000298023218,0.25,0.0,0.0,0.20000000298023218,0.25,0.0,0.25,0.3333333432674408,0.0,0.0,0.0,0.20000000298023218,0.25,0.0,0.25,0.3333333432674408,0.0,0.0,0.25,0.3333333432674408,0.0,0.3333333432674408,0.5,0.0,0.0,0.0,0.0,0.20000000298023218,0.25,0.0,0.25,0.3333333432674408,0.0,0.0,0.25,0.3333333432674408,0.0,0.3333333432674408,0.5,0.0,0.0,0.0,0.25,0.3333333432674408,0.0,0.3333333432674408,0.5,0.0,0.0,0.3333333432674408,0.5,0.0,0.5,1.0
